                                    Sun                                   
     
                      Apparent Topocentric Positions                      
                        Local Zenith and True North                       
     
                       David Rittenhouse Laboratory                       
              Location:  W 75°11'20.4", N39°57'08.1",    12m              
                (Longitude referred to Greenwich meridian)                
     
   Date        Time          Zenith          Azimuth         Distance
        (UT1)               Distance        (E of N)        to Object
             h  m   s         °               °                 AU
2014 Jul 17 13:25:00.0      50.44626        94.67712       1.016281042
2014 Jul 17 13:30:00.0      49.49223        95.55217       1.016280317
2014 Jul 17 13:35:00.0      48.53962        96.44246       1.016279602
2014 Jul 17 13:40:00.0      47.58871        97.34913       1.016278894
2014 Jul 17 13:45:00.0      46.63976        98.27341       1.016278196
2014 Jul 17 13:50:00.0      45.69305        99.21661       1.016277507
2014 Jul 17 13:55:00.0      44.74890       100.18013       1.016276827
2014 Jul 17 14:00:00.0      43.80764       101.16548       1.016276158
2014 Jul 17 14:05:00.0      42.86961       102.17424       1.016275497
2014 Jul 17 14:10:00.0      41.93518       103.20813       1.016274848
2014 Jul 17 14:15:00.0      41.00475       104.26901       1.016274208
2014 Jul 17 14:20:00.0      40.07877       105.35883       1.016273579
2014 Jul 17 14:25:00.0      39.15768       106.47973       1.016272961
2014 Jul 17 14:30:00.0      38.24200       107.63397       1.016272354
2014 Jul 17 14:35:00.0      37.33226       108.82400       1.016271758
2014 Jul 17 14:40:00.0      36.42905       110.05245       1.016271173
2014 Jul 17 14:45:00.0      35.53301       111.32214       1.016270600
2014 Jul 17 14:50:00.0      34.64483       112.63609       1.016270039
2014 Jul 17 14:55:00.0      33.76526       113.99754       1.016269489
2014 Jul 17 15:00:00.0      32.89514       115.40997       1.016268952
2014 Jul 17 15:05:00.0      32.03536       116.87709       1.016268427
2014 Jul 17 15:10:00.0      31.18690       118.40285       1.016267915
2014 Jul 17 15:15:00.0      30.35084       119.99146       1.016267415
2014 Jul 17 15:20:00.0      29.52834       121.64737       1.016266928
2014 Jul 17 15:25:00.0      28.72071       123.37526       1.016266454
2014 Jul 17 15:30:00.0      27.92933       125.18002       1.016265993
2014 Jul 17 15:35:00.0      27.15576       127.06676       1.016265545
2014 Jul 17 15:40:00.0      26.40165       129.04067       1.016265111
2014 Jul 17 15:45:00.0      25.66883       131.10703       1.016264690
2014 Jul 17 15:50:00.0      24.95928       133.27110       1.016264282
2014 Jul 17 15:55:00.0      24.27515       135.53796       1.016263888
2014 Jul 17 16:00:00.0      23.61873       137.91238       1.016263508
2014 Jul 17 16:05:00.0      22.99249       140.39863       1.016263142
2014 Jul 17 16:10:00.0      22.39904       143.00021       1.016262790
2014 Jul 17 16:15:00.0      21.84114       145.71961       1.016262452
2014 Jul 17 16:20:00.0      21.32166       148.55798       1.016262128
2014 Jul 17 16:25:00.0      20.84354       151.51479       1.016261818
2014 Jul 17 16:30:00.0      20.40975       154.58752       1.016261522
2014 Jul 17 16:35:00.0      20.02323       157.77134       1.016261240
2014 Jul 17 16:40:00.0      19.68681       161.05886       1.016260973
2014 Jul 17 16:45:00.0      19.40316       164.43997       1.016260721
2014 Jul 17 16:50:00.0      19.17464       167.90183       1.016260482
2014 Jul 17 16:55:00.0      19.00328       171.42901       1.016260259
2014 Jul 17 17:00:00.0      18.89066       175.00387       1.016260049
2014 Jul 17 17:05:00.0      18.83784       178.60700       1.016259854
2014 Jul 17 17:10:00.0      18.84534       182.21795       1.016259674
2014 Jul 17 17:15:00.0      18.91308       185.81597       1.016259508
2014 Jul 17 17:20:00.0      19.04042       189.38079       1.016259356
2014 Jul 17 17:25:00.0      19.22615       192.89341       1.016259219
2014 Jul 17 17:30:00.0      19.46858       196.33666       1.016259097
2014 Jul 17 17:35:00.0      19.76560       199.69575       1.016258988
2014 Jul 17 17:40:00.0      20.11474       202.95848       1.016258895
2014 Jul 17 17:45:00.0      20.51332       206.11544       1.016258815
2014 Jul 17 17:50:00.0      20.95845       209.15989       1.016258750
2014 Jul 17 17:55:00.0      21.44720       212.08758       1.016258699
2014 Jul 17 18:00:00.0      21.97657       214.89651       1.016258662
2014 Jul 17 18:05:00.0      22.54366       217.58662       1.016258639
2014 Jul 17 18:10:00.0      23.14562       220.15940       1.016258631
2014 Jul 17 18:15:00.0      23.77972       222.61762       1.016258636
2014 Jul 17 18:20:00.0      24.44339       224.96500       1.016258655
2014 Jul 17 18:25:00.0      25.13420       227.20595       1.016258688
2014 Jul 17 18:30:00.0      25.84988       229.34533       1.016258734
2014 Jul 17 18:35:00.0      26.58835       231.38829       1.016258794
2014 Jul 17 18:40:00.0      27.34766       233.34009       1.016258868
2014 Jul 17 18:45:00.0      28.12602       235.20600       1.016258954
2014 Jul 17 18:50:00.0      28.92179       236.99121       1.016259054
2014 Jul 17 18:55:00.0      29.73349       238.70075       1.016259167
2014 Jul 17 19:00:00.0      30.55972       240.33949       1.016259293
2014 Jul 17 19:05:00.0      31.39924       241.91204       1.016259431
2014 Jul 17 19:10:00.0      32.25089       243.42279       1.016259583
2014 Jul 17 19:15:00.0      33.11362       244.87590       1.016259746
2014 Jul 17 19:20:00.0      33.98648       246.27524       1.016259922
2014 Jul 17 19:25:00.0      34.86859       247.62448       1.016260110
2014 Jul 17 19:30:00.0      35.75913       248.92703       1.016260310
2014 Jul 17 19:35:00.0      36.65737       250.18607       1.016260522
2014 Jul 17 19:40:00.0      37.56263       251.40459       1.016260745
2014 Jul 17 19:45:00.0      38.47428       252.58535       1.016260979
2014 Jul 17 19:50:00.0      39.39175       253.73093       1.016261225
2014 Jul 17 19:55:00.0      40.31451       254.84373       1.016261482
2014 Jul 17 20:00:00.0      41.24207       255.92599       1.016261749
2014 Jul 17 20:05:00.0      42.17397       256.97979       1.016262027
2014 Jul 17 20:10:00.0      43.10979       258.00707       1.016262315
2014 Jul 17 20:15:00.0      44.04914       259.00965       1.016262614
2014 Jul 17 20:20:00.0      44.99164       259.98920       1.016262922
2014 Jul 17 20:25:00.0      45.93696       260.94731       1.016263240
2014 Jul 17 20:30:00.0      46.88477       261.88544       1.016263567
2014 Jul 17 20:35:00.0      47.83477       262.80498       1.016263904
2014 Jul 17 20:40:00.0      48.78668       263.70720       1.016264249
2014 Jul 17 20:45:00.0      49.74023       264.59333       1.016264603
2014 Jul 17 20:50:00.0      50.69516       265.46449       1.016264965
2014 Jul 17 20:55:00.0      51.65123       266.32175       1.016265336
2014 Jul 17 21:00:00.0      52.60822       267.16611       1.016265714
2014 Jul 17 21:05:00.0      53.56590       267.99852       1.016266100
2014 Jul 17 21:10:00.0      54.52406       268.81987       1.016266493
2014 Jul 17 21:15:00.0      55.48251       269.63099       1.016266893
2014 Jul 17 21:20:00.0      56.44104       270.43270       1.016267301
2014 Jul 17 21:25:00.0      57.39947       271.22574       1.016267714
2014 Jul 17 21:30:00.0      58.35762       272.01083       1.016268134
2014 Jul 17 21:35:00.0      59.31531       272.78865       1.016268560
2014 Jul 17 21:40:00.0      60.27236       273.55985       1.016268991
2014 Jul 17 21:45:00.0      61.22863       274.32505       1.016269428
2014 Jul 17 21:50:00.0      62.18393       275.08484       1.016269869
2014 Jul 17 21:55:00.0      63.13811       275.83978       1.016270316
2014 Jul 17 22:00:00.0      64.09101       276.59043       1.016270767
2014 Jul 17 22:05:00.0      65.04247       277.33730       1.016271222
2014 Jul 17 22:10:00.0      65.99234       278.08088       1.016271680
2014 Jul 17 22:15:00.0      66.94047       278.82168       1.016272143
2014 Jul 17 22:20:00.0      67.88670       279.56014       1.016272608
2014 Jul 17 22:25:00.0      68.83089       280.29672       1.016273077
2014 Jul 17 22:30:00.0      69.77288       281.03186       1.016273548
2014 Jul 17 22:35:00.0      70.71251       281.76598       1.016274022
2014 Jul 17 22:40:00.0      71.64965       282.49948       1.016274497
2014 Jul 17 22:45:00.0      72.58413       283.23278       1.016274974
2014 Jul 17 22:50:00.0      73.51581       283.96627       1.016275452
2014 Jul 17 22:55:00.0      74.44453       284.70031       1.016275932
2014 Jul 17 23:00:00.0      75.37013       285.43529       1.016276412
2014 Jul 17 23:05:00.0      76.29246       286.17157       1.016276892
2014 Jul 17 23:10:00.0      77.21136       286.90951       1.016277373
2014 Jul 17 23:15:00.0      78.12666       287.64946       1.016277853
2014 Jul 17 23:20:00.0      79.03821       288.39176       1.016278333
2014 Jul 17 23:25:00.0      79.94584       289.13676       1.016278812
2014 Jul 17 23:30:00.0      80.84938       289.88480       1.016279290
2014 Jul 17 23:35:00.0      81.74865       290.63619       1.016279766
2014 Jul 17 23:40:00.0      82.64349       291.39128       1.016280240
2014 Jul 17 23:45:00.0      83.53371       292.15039       1.016280713
2014 Jul 17 23:50:00.0      84.41914       292.91383       1.016281183
2014 Jul 17 23:55:00.0      85.29958       293.68192       1.016281650
2014 Jul 18 00:00:00.0      86.17485       294.45499       1.016282114
2014 Jul 18 00:05:00.0      87.04475       295.23333       1.016282574
2014 Jul 18 00:10:00.0      87.90908       296.01727       1.016283031
2014 Jul 18 00:15:00.0      88.76764       296.80710       1.016283484
2014 Jul 18 00:20:00.0      89.62023       297.60314       1.016283933
2014 Jul 18 00:25:00.0      90.46663       298.40569       1.016284377
2014 Jul 18 00:30:00.0      91.30661       299.21504       1.016284816
2014 Jul 18 00:35:00.0      92.13997       300.03150       1.016285250
2014 Jul 18 00:40:00.0      92.96646       300.85536       1.016285678
2014 Jul 18 00:45:00.0      93.78586       301.68692       1.016286101
2014 Jul 18 00:50:00.0      94.59792       302.52647       1.016286518
2014 Jul 18 00:55:00.0      95.40240       303.37429       1.016286928
2014 Jul 18 01:00:00.0      96.19904       304.23067       1.016287331
2014 Jul 18 01:05:00.0      96.98759       305.09588       1.016287728
2014 Jul 18 01:10:00.0      97.76778       305.97022       1.016288118
2014 Jul 18 01:15:00.0      98.53934       306.85394       1.016288499
2014 Jul 18 01:20:00.0      99.30199       307.74733       1.016288874
2014 Jul 18 01:25:00.0     100.05544       308.65062       1.016289240
2014 Jul 18 01:30:00.0     100.79941       309.56410       1.016289598
2014 Jul 18 01:35:00.0     101.53360       310.48799       1.016289947
2014 Jul 18 01:40:00.0     102.25771       311.42254       1.016290288
2014 Jul 18 01:45:00.0     102.97142       312.36799       1.016290619
2014 Jul 18 01:50:00.0     103.67441       313.32456       1.016290941
2014 Jul 18 01:55:00.0     104.36637       314.29245       1.016291254
2014 Jul 18 02:00:00.0     105.04696       315.27188       1.016291557
2014 Jul 18 02:05:00.0     105.71585       316.26302       1.016291850
2014 Jul 18 02:10:00.0     106.37269       317.26605       1.016292133
2014 Jul 18 02:15:00.0     107.01715       318.28114       1.016292405
2014 Jul 18 02:20:00.0     107.64886       319.30841       1.016292666
2014 Jul 18 02:25:00.0     108.26747       320.34801       1.016292917
2014 Jul 18 02:30:00.0     108.87262       321.40003       1.016293157
2014 Jul 18 02:35:00.0     109.46394       322.46457       1.016293385
2014 Jul 18 02:40:00.0     110.04107       323.54168       1.016293602
2014 Jul 18 02:45:00.0     110.60362       324.63140       1.016293807
2014 Jul 18 02:50:00.0     111.15124       325.73376       1.016294000
2014 Jul 18 02:55:00.0     111.68354       326.84875       1.016294181
2014 Jul 18 03:00:00.0     112.20014       327.97632       1.016294350
2014 Jul 18 03:05:00.0     112.70067       329.11641       1.016294506
2014 Jul 18 03:10:00.0     113.18475       330.26892       1.016294650
2014 Jul 18 03:15:00.0     113.65201       331.43374       1.016294781
2014 Jul 18 03:20:00.0     114.10208       332.61069       1.016294899
2014 Jul 18 03:25:00.0     114.53459       333.79958       1.016295004
2014 Jul 18 03:30:00.0     114.94917       335.00018       1.016295096
2014 Jul 18 03:35:00.0     115.34547       336.21223       1.016295175
2014 Jul 18 03:40:00.0     115.72315       337.43544       1.016295240
2014 Jul 18 03:45:00.0     116.08185       338.66945       1.016295292
2014 Jul 18 03:50:00.0     116.42125       339.91390       1.016295330
2014 Jul 18 03:55:00.0     116.74103       341.16838       1.016295354
2014 Jul 18 04:00:00.0     117.04089       342.43245       1.016295365
2014 Jul 18 04:05:00.0     117.32052       343.70561       1.016295361
2014 Jul 18 04:10:00.0     117.57964       344.98736       1.016295344
2014 Jul 18 04:15:00.0     117.81800       346.27714       1.016295312
2014 Jul 18 04:20:00.0     118.03535       347.57437       1.016295266
2014 Jul 18 04:25:00.0     118.23147       348.87844       1.016295206
2014 Jul 18 04:30:00.0     118.40613       350.18870       1.016295131
2014 Jul 18 04:35:00.0     118.55916       351.50449       1.016295042
2014 Jul 18 04:40:00.0     118.69039       352.82510       1.016294939
2014 Jul 18 04:45:00.0     118.79967       354.14984       1.016294821
2014 Jul 18 04:50:00.0     118.88689       355.47796       1.016294688
2014 Jul 18 04:55:00.0     118.95194       356.80871       1.016294541
2014 Jul 18 05:00:00.0     118.99476       358.14134       1.016294380
2014 Jul 18 05:05:00.0     119.01530       359.47507       1.016294204
2014 Jul 18 05:10:00.0     119.01353         0.80914       1.016294013
2014 Jul 18 05:15:00.0     118.98946         2.14276       1.016293807
2014 Jul 18 05:20:00.0     118.94311         3.47516       1.016293588
2014 Jul 18 05:25:00.0     118.87454         4.80558       1.016293353
2014 Jul 18 05:30:00.0     118.78382         6.13326       1.016293104
2014 Jul 18 05:35:00.0     118.67105         7.45744       1.016292840
2014 Jul 18 05:40:00.0     118.53636         8.77741       1.016292562
2014 Jul 18 05:45:00.0     118.37989        10.09244       1.016292270
2014 Jul 18 05:50:00.0     118.20182        11.40186       1.016291963
2014 Jul 18 05:55:00.0     118.00233        12.70498       1.016291642
2014 Jul 18 06:00:00.0     117.78163        14.00118       1.016291306
2014 Jul 18 06:05:00.0     117.53997        15.28985       1.016290957
2014 Jul 18 06:10:00.0     117.27758        16.57041       1.016290593
2014 Jul 18 06:15:00.0     116.99472        17.84231       1.016290215
2014 Jul 18 06:20:00.0     116.69170        19.10504       1.016289823
2014 Jul 18 06:25:00.0     116.36879        20.35813       1.016289417
2014 Jul 18 06:30:00.0     116.02631        21.60114       1.016288998
