                                   Moon                                   
     
                      Apparent Topocentric Positions                      
                        Local Zenith and True North                       
     
                       David Rittenhouse Laboratory                       
              Location:  W 75°11'20.4", N39°57'08.1",    12m              
                (Longitude referred to Greenwich meridian)                
     
   Date        Time          Zenith          Azimuth         Distance
        (UT1)               Distance        (E of N)        to Object
             h  m   s         °               °                 km
2014 Jun 29 10:10:00.0     107.05668        53.31853        406948.688
2014 Jun 29 10:15:00.0     106.31709        54.25760        406873.319
2014 Jun 29 10:20:00.0     105.56851        55.18571        406796.687
2014 Jun 29 10:25:00.0     104.81122        56.10317        406718.826
2014 Jun 29 10:30:00.0     104.04552        57.01029        406639.773
2014 Jun 29 10:35:00.0     103.27169        57.90741        406559.564
2014 Jun 29 10:40:00.0     102.48998        58.79483        406478.235
2014 Jun 29 10:45:00.0     101.70068        59.67288        406395.826
2014 Jun 29 10:50:00.0     100.90403        60.54190        406312.374
2014 Jun 29 10:55:00.0     100.10030        61.40220        406227.917
2014 Jun 29 11:00:00.0      99.28972        62.25413        406142.494
2014 Jun 29 11:05:00.0      98.47253        63.09801        406056.145
2014 Jun 29 11:10:00.0      97.64897        63.93418        405968.910
2014 Jun 29 11:15:00.0      96.81927        64.76297        405880.829
2014 Jun 29 11:20:00.0      95.98365        65.58471        405791.943
2014 Jun 29 11:25:00.0      95.14232        66.39975        405702.293
2014 Jun 29 11:30:00.0      94.29550        67.20842        405611.921
2014 Jun 29 11:35:00.0      93.44339        68.01106        405520.868
2014 Jun 29 11:40:00.0      92.58619        68.80799        405429.176
2014 Jun 29 11:45:00.0      91.72410        69.59957        405336.888
2014 Jun 29 11:50:00.0      90.85732        70.38613        405244.047
2014 Jun 29 11:55:00.0      89.98603        71.16800        405150.696
2014 Jun 29 12:00:00.0      89.11042        71.94553        405056.878
2014 Jun 29 12:05:00.0      88.23066        72.71907        404962.637
2014 Jun 29 12:10:00.0      87.34695        73.48895        404868.015
2014 Jun 29 12:15:00.0      86.45945        74.25551        404773.059
2014 Jun 29 12:20:00.0      85.56834        75.01912        404677.810
2014 Jun 29 12:25:00.0      84.67378        75.78011        404582.315
2014 Jun 29 12:30:00.0      83.77595        76.53884        404486.617
2014 Jun 29 12:35:00.0      82.87501        77.29566        404390.760
2014 Jun 29 12:40:00.0      81.97112        78.05093        404294.791
2014 Jun 29 12:45:00.0      81.06445        78.80502        404198.752
2014 Jun 29 12:50:00.0      80.15516        79.55830        404102.689
2014 Jun 29 12:55:00.0      79.24341        80.31113        404006.648
2014 Jun 29 13:00:00.0      78.32935        81.06390        403910.672
2014 Jun 29 13:05:00.0      77.41315        81.81699        403814.808
2014 Jun 29 13:10:00.0      76.49496        82.57080        403719.099
2014 Jun 29 13:15:00.0      75.57495        83.32572        403623.590
2014 Jun 29 13:20:00.0      74.65326        84.08216        403528.327
2014 Jun 29 13:25:00.0      73.73007        84.84054        403433.353
2014 Jun 29 13:30:00.0      72.80553        85.60128        403338.715
2014 Jun 29 13:35:00.0      71.87981        86.36483        403244.456
2014 Jun 29 13:40:00.0      70.95307        87.13163        403150.620
2014 Jun 29 13:45:00.0      70.02547        87.90215        403057.252
2014 Jun 29 13:50:00.0      69.09718        88.67686        402964.395
2014 Jun 29 13:55:00.0      68.16837        89.45625        402872.095
2014 Jun 29 14:00:00.0      67.23923        90.24083        402780.393
2014 Jun 29 14:05:00.0      66.30992        91.03112        402689.334
2014 Jun 29 14:10:00.0      65.38062        91.82767        402598.961
2014 Jun 29 14:15:00.0      64.45154        92.63104        402509.316
2014 Jun 29 14:20:00.0      63.52285        93.44180        402420.443
2014 Jun 29 14:25:00.0      62.59475        94.26057        402332.382
2014 Jun 29 14:30:00.0      61.66746        95.08798        402245.177
2014 Jun 29 14:35:00.0      60.74117        95.92467        402158.869
2014 Jun 29 14:40:00.0      59.81611        96.77134        402073.498
2014 Jun 29 14:45:00.0      58.89250        97.62870        401989.106
2014 Jun 29 14:50:00.0      57.97059        98.49749        401905.733
2014 Jun 29 14:55:00.0      57.05061        99.37850        401823.418
2014 Jun 29 15:00:00.0      56.13283       100.27253        401742.202
2014 Jun 29 15:05:00.0      55.21751       101.18044        401662.123
2014 Jun 29 15:10:00.0      54.30493       102.10312        401583.219
2014 Jun 29 15:15:00.0      53.39538       103.04151        401505.530
2014 Jun 29 15:20:00.0      52.48919       103.99659        401429.090
2014 Jun 29 15:25:00.0      51.58667       104.96939        401353.939
2014 Jun 29 15:30:00.0      50.68816       105.96098        401280.112
2014 Jun 29 15:35:00.0      49.79404       106.97251        401207.645
2014 Jun 29 15:40:00.0      48.90468       108.00516        401136.573
2014 Jun 29 15:45:00.0      48.02049       109.06018        401066.930
2014 Jun 29 15:50:00.0      47.14190       110.13888        400998.750
2014 Jun 29 15:55:00.0      46.26936       111.24263        400932.067
2014 Jun 29 16:00:00.0      45.40337       112.37286        400866.913
2014 Jun 29 16:05:00.0      44.54443       113.53109        400803.320
2014 Jun 29 16:10:00.0      43.69309       114.71889        400741.318
2014 Jun 29 16:15:00.0      42.84994       115.93789        400680.940
2014 Jun 29 16:20:00.0      42.01559       117.18981        400622.213
2014 Jun 29 16:25:00.0      41.19070       118.47643        400565.168
2014 Jun 29 16:30:00.0      40.37597       119.79960        400509.831
2014 Jun 29 16:35:00.0      39.57216       121.16121        400456.232
2014 Jun 29 16:40:00.0      38.78006       122.56324        400404.395
2014 Jun 29 16:45:00.0      38.00051       124.00770        400354.348
2014 Jun 29 16:50:00.0      37.23443       125.49665        400306.115
2014 Jun 29 16:55:00.0      36.48276       127.03214        400259.720
2014 Jun 29 17:00:00.0      35.74653       128.61628        400215.187
2014 Jun 29 17:05:00.0      35.02682       130.25114        400172.538
2014 Jun 29 17:10:00.0      34.32476       131.93874        400131.795
2014 Jun 29 17:15:00.0      33.64157       133.68107        400092.979
2014 Jun 29 17:20:00.0      32.97851       135.47997        400056.108
2014 Jun 29 17:25:00.0      32.33692       137.33718        400021.203
2014 Jun 29 17:30:00.0      31.71820       139.25421        399988.282
2014 Jun 29 17:35:00.0      31.12379       141.23234        399957.360
2014 Jun 29 17:40:00.0      30.55519       143.27253        399928.456
2014 Jun 29 17:45:00.0      30.01396       145.37539        399901.584
2014 Jun 29 17:50:00.0      29.50169       147.54107        399876.758
2014 Jun 29 17:55:00.0      29.01997       149.76922        399853.992
2014 Jun 29 18:00:00.0      28.57043       152.05890        399833.298
2014 Jun 29 18:05:00.0      28.15467       154.40856        399814.688
2014 Jun 29 18:10:00.0      27.77426       156.81590        399798.172
2014 Jun 29 18:15:00.0      27.43075       159.27793        399783.760
2014 Jun 29 18:20:00.0      27.12557       161.79085        399771.460
2014 Jun 29 18:25:00.0      26.86010       164.35010        399761.280
2014 Jun 29 18:30:00.0      26.63554       166.95036        399753.227
2014 Jun 29 18:35:00.0      26.45299       169.58557        399747.306
2014 Jun 29 18:40:00.0      26.31335       172.24906        399743.522
2014 Jun 29 18:45:00.0      26.21734       174.93360        399741.879
2014 Jun 29 18:50:00.0      26.16545       177.63153        399742.378
2014 Jun 29 18:55:00.0      26.15796       180.33495        399745.022
2014 Jun 29 19:00:00.0      26.19493       183.03582        399749.812
2014 Jun 29 19:05:00.0      26.27617       185.72616        399756.747
2014 Jun 29 19:10:00.0      26.40127       188.39821        399765.825
2014 Jun 29 19:15:00.0      26.56961       191.04456        399777.045
2014 Jun 29 19:20:00.0      26.78035       193.65830        399790.403
2014 Jun 29 19:25:00.0      27.03251       196.23314        399805.894
2014 Jun 29 19:30:00.0      27.32490       198.76348        399823.514
2014 Jun 29 19:35:00.0      27.65623       201.24446        399843.256
2014 Jun 29 19:40:00.0      28.02508       203.67199        399865.112
2014 Jun 29 19:45:00.0      28.42996       206.04278        399889.075
2014 Jun 29 19:50:00.0      28.86932       208.35427        399915.135
2014 Jun 29 19:55:00.0      29.34156       210.60462        399943.281
2014 Jun 29 20:00:00.0      29.84508       212.79268        399973.504
2014 Jun 29 20:05:00.0      30.37827       214.91788        400005.789
2014 Jun 29 20:10:00.0      30.93953       216.98019        400040.125
2014 Jun 29 20:15:00.0      31.52732       218.98005        400076.498
2014 Jun 29 20:20:00.0      32.14011       220.91829        400114.891
2014 Jun 29 20:25:00.0      32.77644       222.79609        400155.290
2014 Jun 29 20:30:00.0      33.43489       224.61487        400197.676
2014 Jun 29 20:35:00.0      34.11412       226.37628        400242.034
2014 Jun 29 20:40:00.0      34.81282       228.08215        400288.343
2014 Jun 29 20:45:00.0      35.52978       229.73439        400336.584
2014 Jun 29 20:50:00.0      36.26383       231.33503        400386.736
2014 Jun 29 20:55:00.0      37.01387       232.88612        400438.779
2014 Jun 29 21:00:00.0      37.77886       234.38975        400492.689
2014 Jun 29 21:05:00.0      38.55782       235.84800        400548.444
2014 Jun 29 21:10:00.0      39.34984       237.26293        400606.020
2014 Jun 29 21:15:00.0      40.15405       238.63657        400665.392
2014 Jun 29 21:20:00.0      40.96964       239.97090        400726.534
2014 Jun 29 21:25:00.0      41.79583       241.26785        400789.419
2014 Jun 29 21:30:00.0      42.63193       242.52930        400854.021
2014 Jun 29 21:35:00.0      43.47724       243.75704        400920.312
2014 Jun 29 21:40:00.0      44.33114       244.95281        400988.262
2014 Jun 29 21:45:00.0      45.19305       246.11827        401057.842
2014 Jun 29 21:50:00.0      46.06239       247.25504        401129.021
2014 Jun 29 21:55:00.0      46.93865       248.36463        401201.770
2014 Jun 29 22:00:00.0      47.82133       249.44851        401276.055
2014 Jun 29 22:05:00.0      48.70998       250.50808        401351.845
2014 Jun 29 22:10:00.0      49.60415       251.54467        401429.106
2014 Jun 29 22:15:00.0      50.50342       252.55954        401507.805
2014 Jun 29 22:20:00.0      51.40742       253.55391        401587.906
2014 Jun 29 22:25:00.0      52.31578       254.52893        401669.376
2014 Jun 29 22:30:00.0      53.22814       255.48570        401752.178
2014 Jun 29 22:35:00.0      54.14418       256.42527        401836.276
2014 Jun 29 22:40:00.0      55.06358       257.34863        401921.633
2014 Jun 29 22:45:00.0      55.98604       258.25675        402008.213
2014 Jun 29 22:50:00.0      56.91129       259.15052        402095.975
2014 Jun 29 22:55:00.0      57.83905       260.03081        402184.884
2014 Jun 29 23:00:00.0      58.76907       260.89846        402274.898
2014 Jun 29 23:05:00.0      59.70110       261.75425        402365.979
2014 Jun 29 23:10:00.0      60.63490       262.59895        402458.088
2014 Jun 29 23:15:00.0      61.57025       263.43326        402551.182
2014 Jun 29 23:20:00.0      62.50693       264.25790        402645.223
2014 Jun 29 23:25:00.0      63.44472       265.07353        402740.168
2014 Jun 29 23:30:00.0      64.38344       265.88078        402835.975
2014 Jun 29 23:35:00.0      65.32287       266.68027        402932.604
2014 Jun 29 23:40:00.0      66.26284       267.47259        403030.011
2014 Jun 29 23:45:00.0      67.20315       268.25832        403128.154
2014 Jun 29 23:50:00.0      68.14362       269.03799        403226.989
2014 Jun 29 23:55:00.0      69.08409       269.81215        403326.474
2014 Jun 30 00:00:00.0      70.02438       270.58130        403426.565
2014 Jun 30 00:05:00.0      70.96432       271.34595        403527.218
2014 Jun 30 00:10:00.0      71.90375       272.10657        403628.390
2014 Jun 30 00:15:00.0      72.84251       272.86364        403730.035
2014 Jun 30 00:20:00.0      73.78043       273.61760        403832.109
2014 Jun 30 00:25:00.0      74.71736       274.36891        403934.569
2014 Jun 30 00:30:00.0      75.65315       275.11800        404037.368
2014 Jun 30 00:35:00.0      76.58763       275.86529        404140.463
2014 Jun 30 00:40:00.0      77.52066       276.61119        404243.808
2014 Jun 30 00:45:00.0      78.45208       277.35610        404347.358
2014 Jun 30 00:50:00.0      79.38174       278.10044        404451.068
2014 Jun 30 00:55:00.0      80.30948       278.84458        404554.893
2014 Jun 30 01:00:00.0      81.23516       279.58892        404658.787
2014 Jun 30 01:05:00.0      82.15861       280.33383        404762.706
2014 Jun 30 01:10:00.0      83.07969       281.07969        404866.604
2014 Jun 30 01:15:00.0      83.99824       281.82686        404970.436
2014 Jun 30 01:20:00.0      84.91409       282.57572        405074.156
2014 Jun 30 01:25:00.0      85.82710       283.32663        405177.721
2014 Jun 30 01:30:00.0      86.73710       284.07995        405281.084
2014 Jun 30 01:35:00.0      87.64393       284.83603        405384.202
2014 Jun 30 01:40:00.0      88.54743       285.59523        405487.028
2014 Jun 30 01:45:00.0      89.44742       286.35792        405589.520
2014 Jun 30 01:50:00.0      90.34374       287.12443        405691.632
2014 Jun 30 01:55:00.0      91.23620       287.89514        405793.320
2014 Jun 30 02:00:00.0      92.12465       288.67038        405894.540
2014 Jun 30 02:05:00.0      93.00888       289.45051        405995.249
2014 Jun 30 02:10:00.0      93.88873       290.23589        406095.403
2014 Jun 30 02:15:00.0      94.76399       291.02686        406194.958
2014 Jun 30 02:20:00.0      95.63448       291.82379        406293.873
2014 Jun 30 02:25:00.0      96.49999       292.62702        406392.104
2014 Jun 30 02:30:00.0      97.36033       293.43691        406489.609
2014 Jun 30 02:35:00.0      98.21529       294.25382        406586.345
2014 Jun 30 02:40:00.0      99.06465       295.07810        406682.273
2014 Jun 30 02:45:00.0      99.90818       295.91012        406777.349
2014 Jun 30 02:50:00.0     100.74568       296.75023        406871.534
2014 Jun 30 02:55:00.0     101.57690       297.59879        406964.787
2014 Jun 30 03:00:00.0     102.40160       298.45617        407057.067
2014 Jun 30 03:05:00.0     103.21954       299.32272        407148.337
2014 Jun 30 03:10:00.0     104.03047       300.19880        407238.555
2014 Jun 30 03:15:00.0     104.83413       301.08479        407327.684
2014 Jun 30 03:20:00.0     105.63025       301.98103        407415.687
2014 Jun 30 03:25:00.0     106.41856       302.88789        407502.524
2014 Jun 30 03:30:00.0     107.19877       303.80573        407588.159
2014 Jun 30 03:35:00.0     107.97059       304.73490        407672.556
2014 Jun 30 03:40:00.0     108.73373       305.67576        407755.678
2014 Jun 30 03:45:00.0     109.48787       306.62866        407837.490
2014 Jun 30 03:50:00.0     110.23271       307.59394        407917.958
2014 Jun 30 03:55:00.0     110.96792       308.57195        407997.047
